"C1"	"C2"	"X"
10721.1	10721.3	9.63268701449351e-06
51725.1	51725.3	9.63268701449351e-06
3059.1	3059.3	9.63268701449351e-06
9657.1	9657.3	9.63268701449351e-06
942.1	942.3	9.63268701449351e-06
131076.1	131076.3	9.63268701449351e-06
54554.1	54554.3	9.63268701449351e-06
3836.1	3836.3	9.63268701449351e-06
151636.1	151636.3	9.63268701449351e-06
165631.1	165631.3	9.63268701449351e-06
84925.1	84925.3	9.63268701449351e-06
8997.1	8997.3	0.85177051705086
7372.1	7372.3	0.85177051705086
7707.1	7707.3	0.85177051705086
8723.1	8723.3	0.85177051705086
5361.1	5361.3	0.85177051705086
131601.1	131601.3	0.85177051705086
11343.1	11343.3	0.85177051705086
166348.1	166348.3	0.85177051705086
2624.1	2624.3	0.85177051705086
6184.1	6184.3	0.85177051705086
7879.1	7879.3	0.85177051705086
339122.1	339122.3	0.85177051705086
57461.1	57461.3	0.85177051705086
8930.1	8930.3	0.85177051705086
23129.1	23129.3	0.85177051705086
23023.1	23023.3	0.85177051705086
131870.1	131870.3	9.63268701449351e-06
11222.1	11222.3	9.63268701449351e-06
55.1	55.3	9.63268701449351e-06
27031.1	27031.3	9.63268701449351e-06
55573.1	55573.3	9.63268701449351e-06
11073.1	11073.3	9.63268701449351e-06
51560.1	51560.3	9.63268701449351e-06
80111.1	80111.3	9.63268701449351e-06
6259.1	6259.3	9.63268701449351e-06
51421.1	51421.3	9.63268701449351e-06
2047.1	2047.3	9.63268701449351e-06
339855.1	339855.3	9.63268701449351e-06
55167.1	55167.3	9.63268701449351e-06
5096.1	5096.3	9.63268701449351e-06
80723.1	80723.3	9.63268701449351e-06
51163.1	51163.3	9.63268701449351e-06
25852.1	25852.3	9.63268701449351e-06
22808.1	22808.3	9.63268701449351e-06
80321.1	80321.3	9.63268701449351e-06
55179.1	55179.3	9.63268701449351e-06
5291.1	5291.3	9.63268701449351e-06
668.1	668.3	9.63268701449351e-06
9276.1	9276.3	9.63268701449351e-06
64084.1	64084.3	9.63268701449351e-06
55186.1	55186.3	9.63268701449351e-06
253461.1	253461.3	9.63268701449351e-06
5922.1	5922.3	9.63268701449351e-06
9616.1	9616.3	9.63268701449351e-06
483.1	483.3	9.63268701449351e-06
7029.1	7029.3	9.63268701449351e-06
256356.1	256356.3	9.63268701449351e-06
54464.1	54464.3	9.63268701449351e-06
5357.1	5357.3	9.63268701449351e-06
23350.1	23350.3	9.63268701449351e-06
9435.1	9435.3	9.63268701449351e-06
285195.1	285195.3	9.63268701449351e-06
5352.1	5352.3	9.63268701449351e-06
5359.1	5359.3	9.63268701449351e-06
1359.1	1359.3	9.63268701449351e-06
84343.1	84343.3	9.63268701449351e-06
4071.1	4071.3	9.63268701449351e-06
25937.1	25937.3	9.63268701449351e-06
51122.1	51122.3	9.63268701449351e-06
11342.1	11342.3	9.63268701449351e-06
5217.1	5217.3	9.63268701449351e-06
9819.1	9819.3	9.63268701449351e-06
27230.1	27230.3	9.63268701449351e-06
83939.1	83939.3	9.63268701449351e-06
6478.1	6478.3	9.63268701449351e-06
116931.1	116931.3	9.63268701449351e-06
285313.1	285313.3	9.63268701449351e-06
56670.1	56670.3	9.63268701449351e-06
4154.1	4154.3	9.63268701449351e-06
5028.1	5028.3	9.63268701449351e-06
5912.1	5912.3	9.63268701449351e-06
26084.1	26084.3	9.63268701449351e-06
285315.1	285315.3	9.63268701449351e-06
9197.1	9197.3	9.63268701449351e-06
8833.1	8833.3	9.63268701449351e-06
7881.1	7881.3	9.63268701449351e-06
6747.1	6747.3	9.63268701449351e-06
25976.1	25976.3	9.63268701449351e-06
57018.1	57018.3	9.63268701449351e-06
6474.1	6474.3	9.63268701449351e-06
51319.1	51319.3	9.63268701449351e-06
4291.1	4291.3	9.63268701449351e-06
85476.1	85476.3	9.63268701449351e-06
57560.1	57560.3	9.63268701449351e-06
10051.1	10051.3	9.63268701449351e-06
286827.1	286827.3	9.63268701449351e-06
3840.1	3840.3	9.63268701449351e-06
151742.1	151742.3	9.63268701449351e-06
8706.1	8706.3	9.63268701449351e-06
51068.1	51068.3	9.63268701449351e-06
11235.1	11235.3	9.63268701449351e-06
27333.1	27333.3	9.63268701449351e-06
55892.1	55892.3	9.63268701449351e-06
7095.1	7095.3	9.63268701449351e-06
80012.1	80012.3	9.63268701449351e-06
6498.1	6498.3	9.63268701449351e-06
57709.1	57709.3	9.63268701449351e-06
56648.1	56648.3	9.63268701449351e-06
64778.1	64778.3	9.63268701449351e-06
57552.1	57552.3	9.63268701449351e-06
22871.1	22871.3	0.85177051705086
79718.1	79718.3	9.63268701449351e-06
64393.1	64393.3	9.63268701449351e-06
5290.1	5290.3	9.63268701449351e-06
51193.1	51193.3	9.63268701449351e-06
55669.1	55669.3	9.63268701449351e-06
59345.1	59345.3	9.63268701449351e-06
86.1	86.3	9.63268701449351e-06
4711.1	4711.3	9.63268701449351e-06
8975.1	8975.3	9.63268701449351e-06
51555.1	51555.3	9.63268701449351e-06
151613.1	151613.3	9.63268701449351e-06
339829.1	339829.3	9.63268701449351e-06
8087.1	8087.3	9.63268701449351e-06
6657.1	6657.3	9.63268701449351e-06
23101.1	23101.3	9.63268701449351e-06
10057.1	10057.3	9.63268701449351e-06
1173.1	1173.3	9.63268701449351e-06
1857.1	1857.3	9.63268701449351e-06
8893.1	8893.3	9.63268701449351e-06
54800.1	54800.3	9.63268701449351e-06
89857.1	89857.3	9.63268701449351e-06
55486.1	55486.3	9.63268701449351e-06
55324.1	55324.3	9.63268701449351e-06
94032.1	94032.3	9.63268701449351e-06
1981.1	1981.3	9.63268701449351e-06
1181.1	1181.3	9.63268701449351e-06
8646.1	8646.3	9.63268701449351e-06
2049.1	2049.3	9.63268701449351e-06
64110.1	64110.3	9.63268701449351e-06
23355.1	23355.3	9.63268701449351e-06
285382.1	285382.3	9.63268701449351e-06
1962.1	1962.3	9.63268701449351e-06
200879.1	200879.3	9.63268701449351e-06
59343.1	59343.3	9.63268701449351e-06
10644.1	10644.3	9.63268701449351e-06
6434.1	6434.3	9.63268701449351e-06
2119.1	2119.3	9.63268701449351e-06
55171.1	55171.3	9.63268701449351e-06
5648.1	5648.3	9.63268701449351e-06
604.1	604.3	9.63268701449351e-06
4026.1	4026.3	9.63268701449351e-06
9076.1	9076.3	9.63268701449351e-06
10686.1	10686.3	9.63268701449351e-06
3556.1	3556.3	9.63268701449351e-06
152137.1	152137.3	9.63268701449351e-06
151963.1	151963.3	9.63268701449351e-06
84239.1	84239.3	9.63268701449351e-06
4976.1	4976.3	9.63268701449351e-06
3280.1	3280.3	9.63268701449351e-06
79572.1	79572.3	9.63268701449351e-06
93109.1	93109.3	9.63268701449351e-06
55341.1	55341.3	9.63268701449351e-06
23527.1	23527.3	0.85177051705086
200958.1	200958.3	0.85177051705086
5504.1	5504.3	0.85177051705086
10188.1	10188.3	0.85177051705086
7037.1	7037.3	0.85177051705086
5130.1	5130.3	0.85177051705086
26043.1	26043.3	0.85177051705086
165918.1	165918.3	0.85177051705086
348793.1	348793.3	0.85177051705086
200933.1	200933.3	0.85177051705086
54965.1	54965.3	0.85177051705086
84984.1	84984.3	0.85177051705086
5062.1	5062.3	0.85177051705086
205564.1	205564.3	0.85177051705086
622.1	622.3	0.85177051705086
84248.1	84248.3	0.85177051705086
84859.1	84859.3	0.85177051705086
84223.1	84223.3	0.85177051705086
89782.1	89782.3	0.85177051705086
10815.1	10815.3	9.63268701449351e-06
53834.1	53834.3	9.63268701449351e-06
5158.1	5158.3	9.63268701449351e-06
54872.1	54872.3	9.63268701449351e-06
84286.1	84286.3	9.63268701449351e-06
7700.1	7700.3	9.63268701449351e-06
10417.1	10417.3	9.63268701449351e-06
1487.1	1487.3	9.63268701449351e-06
7884.1	7884.3	9.63268701449351e-06
10460.1	10460.3	9.63268701449351e-06
3954.1	3954.3	9.63268701449351e-06
79441.1	79441.3	9.63268701449351e-06
6047.1	6047.3	9.63268701449351e-06
8603.1	8603.3	9.63268701449351e-06
79155.1	79155.3	9.63268701449351e-06
6452.1	6452.3	9.63268701449351e-06
118.1	118.3	9.63268701449351e-06
8602.1	8602.3	9.63268701449351e-06
2868.1	2868.3	9.63268701449351e-06
3064.1	3064.3	9.63268701449351e-06
6002.1	6002.3	9.63268701449351e-06
285489.1	285489.3	9.63268701449351e-06
166793.1	166793.3	9.63268701449351e-06
4487.1	4487.3	9.63268701449351e-06
132884.1	132884.3	9.63268701449351e-06
2121.1	2121.3	9.63268701449351e-06
1400.1	1400.3	9.63268701449351e-06
9778.1	9778.3	9.63268701449351e-06
57533.1	57533.3	9.63268701449351e-06
93624.1	93624.3	9.63268701449351e-06
80273.1	80273.3	9.63268701449351e-06
57537.1	57537.3	9.63268701449351e-06
56606.1	56606.3	9.63268701449351e-06
9948.1	9948.3	9.63268701449351e-06
85460.1	85460.3	9.63268701449351e-06
116449.1	116449.3	9.63268701449351e-06
9957.1	9957.3	9.63268701449351e-06
9364.1	9364.3	9.63268701449351e-06
132864.1	132864.3	9.63268701449351e-06
26234.1	26234.3	9.63268701449351e-06
202018.1	202018.3	9.63268701449351e-06
5860.1	5860.3	9.63268701449351e-06
80306.1	80306.3	9.63268701449351e-06
54876.1	54876.3	9.63268701449351e-06
64151.1	64151.3	9.63268701449351e-06
254251.1	254251.3	9.63268701449351e-06
133015.1	133015.3	9.63268701449351e-06
10891.1	10891.3	9.63268701449351e-06
1665.1	1665.3	9.63268701449351e-06
91050.1	91050.3	9.63268701449351e-06
51091.1	51091.3	9.63268701449351e-06
55300.1	55300.3	9.63268701449351e-06
23231.1	23231.3	9.63268701449351e-06
3516.1	3516.3	9.63268701449351e-06
55296.1	55296.3	9.63268701449351e-06
5099.1	5099.3	9.63268701449351e-06
116984.1	116984.3	9.63268701449351e-06
55286.1	55286.3	9.63268701449351e-06
55276.1	55276.3	9.63268701449351e-06
51274.1	51274.3	9.63268701449351e-06
81793.1	81793.3	9.63268701449351e-06
10333.1	10333.3	9.63268701449351e-06
92689.1	92689.3	9.63268701449351e-06
80008.1	80008.3	9.63268701449351e-06
152831.1	152831.3	9.63268701449351e-06
6133.1	6133.3	9.63268701449351e-06
11019.1	11019.3	9.63268701449351e-06
7358.1	7358.3	9.63268701449351e-06
3093.1	3093.3	9.63268701449351e-06
23244.1	23244.3	9.63268701449351e-06
55728.1	55728.3	9.63268701449351e-06
399.1	399.3	9.63268701449351e-06
54502.1	54502.3	9.63268701449351e-06
323.1	323.3	9.63268701449351e-06
22998.1	22998.3	9.63268701449351e-06
55161.1	55161.3	9.63268701449351e-06
10463.1	10463.3	9.63268701449351e-06
389206.1	389206.3	9.63268701449351e-06
10396.1	10396.3	9.63268701449351e-06
60558.1	60558.3	9.63268701449351e-06
152519.1	152519.3	9.63268701449351e-06
7294.1	7294.3	9.63268701449351e-06
54940.1	54940.3	9.63268701449351e-06
132299.1	132299.3	9.63268701449351e-06
57606.1	57606.3	9.63268701449351e-06
23142.1	23142.3	9.63268701449351e-06
132671.1	132671.3	9.63268701449351e-06
64854.1	64854.3	9.63268701449351e-06
3815.1	3815.3	9.63268701449351e-06
79644.1	79644.3	9.63268701449351e-06
9575.1	9575.3	9.63268701449351e-06
9662.1	9662.3	9.63268701449351e-06
10606.1	10606.3	9.63268701449351e-06
132946.1	132946.3	9.63268701449351e-06
5978.1	5978.3	9.63268701449351e-06
84273.1	84273.3	9.63268701449351e-06
253017.1	253017.3	9.63268701449351e-06
55236.1	55236.3	9.63268701449351e-06
91746.1	91746.3	9.63268701449351e-06
7365.1	7365.3	9.63268701449351e-06
7363.1	7363.3	9.63268701449351e-06
401138.1	401138.3	9.63268701449351e-06
22902.1	22902.3	9.63268701449351e-06
2926.1	2926.3	9.63268701449351e-06
92597.1	92597.3	9.63268701449351e-06
1633.1	1633.3	9.63268701449351e-06
8671.1	8671.3	9.63268701449351e-06
285521.1	285521.3	9.63268701449351e-06
26057.1	26057.3	9.63268701449351e-06
6374.1	6374.3	9.63268701449351e-06
2921.1	2921.3	9.63268701449351e-06
2069.1	2069.3	9.63268701449351e-06
685.1	685.3	9.63268701449351e-06
152815.1	152815.3	9.63268701449351e-06
8999.1	8999.3	9.63268701449351e-06
9908.1	9908.3	9.63268701449351e-06
8615.1	8615.3	9.63268701449351e-06
55153.1	55153.3	9.63268701449351e-06
3627.1	3627.3	9.63268701449351e-06
53371.1	53371.3	9.63268701449351e-06
339965.1	339965.3	9.63268701449351e-06
57619.1	57619.3	9.63268701449351e-06
10983.1	10983.3	9.63268701449351e-06
246175.1	246175.3	9.63268701449351e-06
80144.1	80144.3	9.63268701449351e-06
55589.1	55589.3	9.63268701449351e-06
152559.1	152559.3	9.63268701449351e-06
118429.1	118429.3	9.63268701449351e-06
651.1	651.3	9.63268701449351e-06
5593.1	5593.3	9.63268701449351e-06
153020.1	153020.3	9.63268701449351e-06
3184.1	3184.3	9.63268701449351e-06
58478.1	58478.3	9.63268701449351e-06
79966.1	79966.3	9.63268701449351e-06
22872.1	22872.3	9.63268701449351e-06
132660.1	132660.3	9.63268701449351e-06
51138.1	51138.3	9.63268701449351e-06
51316.1	51316.3	9.63268701449351e-06
10855.1	10855.3	9.63268701449351e-06
23001.1	23001.3	9.63268701449351e-06
5602.1	5602.3	9.63268701449351e-06
132989.1	132989.3	9.63268701449351e-06
4299.1	4299.3	9.63268701449351e-06
57563.1	57563.3	9.63268701449351e-06
53343.1	53343.3	9.63268701449351e-06
9429.1	9429.3	9.63268701449351e-06
152926.1	152926.3	9.63268701449351e-06
10144.1	10144.3	9.63268701449351e-06
166815.1	166815.3	9.63268701449351e-06
2895.1	2895.3	9.63268701449351e-06
56916.1	56916.3	9.63268701449351e-06
10611.1	10611.3	9.63268701449351e-06
658.1	658.3	9.63268701449351e-06
5910.1	5910.3	9.63268701449351e-06
1977.1	1977.3	9.63268701449351e-06
23173.1	23173.3	9.63268701449351e-06
125.1	125.3	9.63268701449351e-06
8649.1	8649.3	9.63268701449351e-06
79982.1	79982.3	9.63268701449351e-06
3015.1	3015.3	9.63268701449351e-06
51705.1	51705.3	9.63268701449351e-06
5530.1	5530.3	9.63268701449351e-06
64116.1	64116.3	9.63268701449351e-06
7323.1	7323.3	9.63268701449351e-06
493856.1	493856.3	9.63268701449351e-06
56898.1	56898.3	9.63268701449351e-06
80319.1	80319.3	9.63268701449351e-06
54790.1	54790.3	9.63268701449351e-06
255743.1	255743.3	9.63268701449351e-06
9255.1	9255.3	9.63268701449351e-06
27123.1	27123.3	9.63268701449351e-06
166929.1	166929.3	9.63268701449351e-06
113612.1	113612.3	9.63268701449351e-06
51176.1	51176.3	9.63268701449351e-06
6164.1	6164.3	9.63268701449351e-06
81579.1	81579.3	9.63268701449351e-06
345193.1	345193.3	9.63268701449351e-06
1950.1	1950.3	9.63268701449351e-06
79071.1	79071.3	9.63268701449351e-06
2028.1	2028.3	9.63268701449351e-06
92610.1	92610.3	9.63268701449351e-06
817.1	817.3	9.63268701449351e-06
79642.1	79642.3	9.63268701449351e-06
7368.1	7368.3	9.63268701449351e-06
64579.1	64579.3	9.63268701449351e-06
9348.1	9348.3	9.63268701449351e-06
8492.1	8492.3	9.63268701449351e-06
57721.1	57721.3	9.63268701449351e-06
9871.1	9871.3	9.63268701449351e-06
54532.1	54532.3	9.63268701449351e-06
8654.1	8654.3	9.63268701449351e-06
890.1	890.3	9.63268701449351e-06
7222.1	7222.3	9.63268701449351e-06
2247.1	2247.3	9.63268701449351e-06
166378.1	166378.3	9.63268701449351e-06
10252.1	10252.3	9.63268701449351e-06
57182.1	57182.3	9.63268701449351e-06
27152.1	27152.3	9.63268701449351e-06
22824.1	22824.3	9.63268701449351e-06
256471.1	256471.3	9.63268701449351e-06
10424.1	10424.3	9.63268701449351e-06
23657.1	23657.3	9.63268701449351e-06
80155.1	80155.3	9.63268701449351e-06
83452.1	83452.3	9.63268701449351e-06
80854.1	80854.3	9.63268701449351e-06
55534.1	55534.3	9.63268701449351e-06
60592.1	60592.3	9.63268701449351e-06
255520.1	255520.3	9.63268701449351e-06
57484.1	57484.3	9.63268701449351e-06
27309.1	27309.3	9.63268701449351e-06
8821.1	8821.3	9.63268701449351e-06
84640.1	84640.3	9.63268701449351e-06
8467.1	8467.3	9.63268701449351e-06
64399.1	64399.3	9.63268701449351e-06
54726.1	54726.3	9.63268701449351e-06
152485.1	152485.3	9.63268701449351e-06
84068.1	84068.3	9.63268701449351e-06
55751.1	55751.3	9.63268701449351e-06
4306.1	4306.3	9.63268701449351e-06
152503.1	152503.3	9.63268701449351e-06
729830.1	729830.3	9.63268701449351e-06
55294.1	55294.3	9.63268701449351e-06
201799.1	201799.3	9.63268701449351e-06
85462.1	85462.3	9.63268701449351e-06
23321.1	23321.3	9.63268701449351e-06
5356.1	5356.3	9.63268701449351e-06
9227.1	9227.3	9.63268701449351e-06
56034.1	56034.3	9.63268701449351e-06
51313.1	51313.3	9.63268701449351e-06
2110.1	2110.3	9.63268701449351e-06
5481.1	5481.3	9.63268701449351e-06
55319.1	55319.3	9.63268701449351e-06
201931.1	201931.3	9.63268701449351e-06
6307.1	6307.3	9.63268701449351e-06
1363.1	1363.3	9.63268701449351e-06
23022.1	23022.3	9.63268701449351e-06
57630.1	57630.3	9.63268701449351e-06
4750.1	4750.3	9.63268701449351e-06
1182.1	1182.3	9.63268701449351e-06
442117.1	442117.3	9.63268701449351e-06
51809.1	51809.3	9.63268701449351e-06
3148.1	3148.3	9.63268701449351e-06
9464.1	9464.3	9.63268701449351e-06
26269.1	26269.3	9.63268701449351e-06
80817.1	80817.3	9.63268701449351e-06
8001.1	8001.3	9.63268701449351e-06
116966.1	116966.3	9.63268701449351e-06
60559.1	60559.3	9.63268701449351e-06
7424.1	7424.3	9.63268701449351e-06
80014.1	80014.3	9.63268701449351e-06
55602.1	55602.3	9.63268701449351e-06
133121.1	133121.3	9.63268701449351e-06
56977.1	56977.3	9.63268701449351e-06
3660.1	3660.3	9.63268701449351e-06
836.1	836.3	9.63268701449351e-06
291.1	291.3	9.63268701449351e-06
83891.1	83891.3	9.63268701449351e-06
27295.1	27295.3	9.63268701449351e-06
8470.1	8470.3	9.63268701449351e-06
7098.1	7098.3	9.63268701449351e-06
285440.1	285440.3	9.63268701449351e-06
55722.1	55722.3	9.63268701449351e-06
153478.1	153478.3	9.63268701449351e-06
6389.1	6389.3	9.63268701449351e-06
6550.1	6550.3	9.63268701449351e-06
9319.1	9319.3	9.63268701449351e-06
10723.1	10723.3	9.63268701449351e-06
6531.1	6531.3	9.63268701449351e-06
79888.1	79888.3	9.63268701449351e-06
64979.1	64979.3	9.63268701449351e-06
153571.1	153571.3	9.63268701449351e-06
153572.1	153572.3	9.63268701449351e-06
84246.1	84246.3	9.63268701449351e-06
6715.1	6715.3	9.63268701449351e-06
108.1	108.3	9.63268701449351e-06
9037.1	9037.3	9.63268701449351e-06
22948.1	22948.3	0.85177051705086
134147.1	134147.3	0.85177051705086
56172.1	56172.3	9.63268701449351e-06
23194.1	23194.3	9.63268701449351e-06
4651.1	4651.3	9.63268701449351e-06
10409.1	10409.3	9.63268701449351e-06
29102.1	29102.3	9.63268701449351e-06
55322.1	55322.3	9.63268701449351e-06
54545.1	54545.3	9.63268701449351e-06
51663.1	51663.3	9.63268701449351e-06
10923.1	10923.3	9.63268701449351e-06
23600.1	23600.3	9.63268701449351e-06
114899.1	114899.3	9.63268701449351e-06
5810.1	5810.3	9.63268701449351e-06
55299.1	55299.3	9.63268701449351e-06
134218.1	134218.3	9.63268701449351e-06
5618.1	5618.3	9.63268701449351e-06
3575.1	3575.3	9.63268701449351e-06
92255.1	92255.3	9.63268701449351e-06
25836.1	25836.3	9.63268701449351e-06
9631.1	9631.3	9.63268701449351e-06
55100.1	55100.3	9.63268701449351e-06
2668.1	2668.3	9.63268701449351e-06
3977.1	3977.3	9.63268701449351e-06
9180.1	9180.3	9.63268701449351e-06
253260.1	253260.3	9.63268701449351e-06
1601.1	1601.3	9.63268701449351e-06
23548.1	23548.3	9.63268701449351e-06
5562.1	5562.3	9.63268701449351e-06
729.1	729.3	9.63268701449351e-06
345557.1	345557.3	9.63268701449351e-06
285636.1	285636.3	9.63268701449351e-06
2690.1	2690.3	9.63268701449351e-06
3157.1	3157.3	9.63268701449351e-06
10605.1	10605.3	9.63268701449351e-06
23530.1	23530.3	9.63268701449351e-06
2255.1	2255.3	9.63268701449351e-06
10884.1	10884.3	9.63268701449351e-06
3670.1	3670.3	9.63268701449351e-06
3672.1	3672.3	9.63268701449351e-06
3673.1	3673.3	9.63268701449351e-06
11082.1	11082.3	9.63268701449351e-06
153129.1	153129.3	9.63268701449351e-06
133396.1	133396.3	9.63268701449351e-06
3572.1	3572.3	9.63268701449351e-06
4214.1	4214.3	9.63268701449351e-06
133383.1	133383.3	9.63268701449351e-06
166968.1	166968.3	9.63268701449351e-06
65056.1	65056.3	9.63268701449351e-06
5144.1	5144.3	9.63268701449351e-06
55789.1	55789.3	9.63268701449351e-06
79993.1	79993.3	9.63268701449351e-06
285668.1	285668.3	9.63268701449351e-06
3796.1	3796.3	9.63268701449351e-06
27292.1	27292.3	9.63268701449351e-06
285672.1	285672.3	9.63268701449351e-06
64105.1	64105.3	9.63268701449351e-06
23398.1	23398.3	9.63268701449351e-06
54557.1	54557.3	9.63268701449351e-06
57486.1	57486.3	9.63268701449351e-06
140890.1	140890.3	9.63268701449351e-06
375449.1	375449.3	9.63268701449351e-06
4064.1	4064.3	9.63268701449351e-06
5295.1	5295.3	9.63268701449351e-06
64924.1	64924.3	9.63268701449351e-06
891.1	891.3	9.63268701449351e-06
64946.1	64946.3	9.63268701449351e-06
202243.1	202243.3	9.63268701449351e-06
6880.1	6880.3	9.63268701449351e-06
5884.1	5884.3	9.63268701449351e-06
153562.1	153562.3	9.63268701449351e-06
55814.1	55814.3	9.63268701449351e-06
64087.1	64087.3	9.63268701449351e-06
4131.1	4131.3	9.63268701449351e-06
23107.1	23107.3	9.63268701449351e-06
79810.1	79810.3	9.63268701449351e-06
167465.1	167465.3	9.63268701449351e-06
3842.1	3842.3	9.63268701449351e-06
57763.1	57763.3	9.63268701449351e-06
84135.1	84135.3	9.63268701449351e-06
84340.1	84340.3	9.63268701449351e-06
10412.1	10412.3	9.63268701449351e-06
51301.1	51301.3	9.63268701449351e-06
10087.1	10087.3	9.63268701449351e-06
134359.1	134359.3	9.63268701449351e-06
10788.1	10788.3	9.63268701449351e-06
2151.1	2151.3	9.63268701449351e-06
2149.1	2149.3	9.63268701449351e-06
2150.1	2150.3	9.63268701449351e-06
55109.1	55109.3	9.63268701449351e-06
84327.1	84327.3	9.63268701449351e-06
55255.1	55255.3	9.63268701449351e-06
6902.1	6902.3	9.63268701449351e-06
8546.1	8546.3	9.63268701449351e-06
10184.1	10184.3	9.63268701449351e-06
411.1	411.3	9.63268701449351e-06
133746.1	133746.3	9.63268701449351e-06
9456.1	9456.3	9.63268701449351e-06
345778.1	345778.3	9.63268701449351e-06
256987.1	256987.3	9.63268701449351e-06
9765.1	9765.3	9.63268701449351e-06
167555.1	167555.3	9.63268701449351e-06
1719.1	1719.3	9.63268701449351e-06
4437.1	4437.3	9.63268701449351e-06
23635.1	23635.3	9.63268701449351e-06
83734.1	83734.3	9.63268701449351e-06
153339.1	153339.3	9.63268701449351e-06
1462.1	1462.3	9.63268701449351e-06
1404.1	1404.3	9.63268701449351e-06
10085.1	10085.3	9.63268701449351e-06
153396.1	153396.3	9.63268701449351e-06
10622.1	10622.3	9.63268701449351e-06
116068.1	116068.3	9.63268701449351e-06
57561.1	57561.3	9.63268701449351e-06
83989.1	83989.3	9.63268701449351e-06
153643.1	153643.3	9.63268701449351e-06
9652.1	9652.3	9.63268701449351e-06
153642.1	153642.3	9.63268701449351e-06
22836.1	22836.3	9.63268701449351e-06
22936.1	22936.3	9.63268701449351e-06
5122.1	5122.3	9.63268701449351e-06
4012.1	4012.3	9.63268701449351e-06
55781.1	55781.3	9.63268701449351e-06
285704.1	285704.3	9.63268701449351e-06
1105.1	1105.3	9.63268701449351e-06
353189.1	353189.3	9.63268701449351e-06
23262.1	23262.3	9.63268701449351e-06
90355.1	90355.3	9.63268701449351e-06
83594.1	83594.3	9.63268701449351e-06
1946.1	1946.3	9.63268701449351e-06
2241.1	2241.3	9.63268701449351e-06
4124.1	4124.3	9.63268701449351e-06
91137.1	91137.3	9.63268701449351e-06
85480.1	85480.3	9.63268701449351e-06
814.1	814.3	9.63268701449351e-06
9315.1	9315.3	9.63268701449351e-06
324.1	324.3	9.63268701449351e-06
6728.1	6728.3	9.63268701449351e-06
7905.1	7905.3	9.63268701449351e-06
167227.1	167227.3	9.63268701449351e-06
4163.1	4163.3	9.63268701449351e-06
5229.1	5229.3	9.63268701449351e-06
56929.1	56929.3	9.63268701449351e-06
51014.1	51014.3	9.63268701449351e-06
9140.1	9140.3	9.63268701449351e-06
57556.1	57556.3	9.63268701449351e-06
285605.1	285605.3	9.63268701449351e-06
1657.1	1657.3	9.63268701449351e-06
25816.1	25816.3	9.63268701449351e-06
3295.1	3295.3	9.63268701449351e-06
4015.1	4015.3	9.63268701449351e-06
6643.1	6643.3	9.63268701449351e-06
5480.1	5480.3	9.63268701449351e-06
93166.1	93166.3	9.63268701449351e-06
153241.1	153241.3	9.63268701449351e-06
1456.1	1456.3	9.63268701449351e-06
57507.1	57507.3	9.63268701449351e-06
501.1	501.3	9.63268701449351e-06
51808.1	51808.3	9.63268701449351e-06
4001.1	4001.3	9.63268701449351e-06
133619.1	133619.3	9.63268701449351e-06
6558.1	6558.3	9.63268701449351e-06
2201.1	2201.3	9.63268701449351e-06
51015.1	51015.3	9.63268701449351e-06
337876.1	337876.3	9.63268701449351e-06
3094.1	3094.3	9.63268701449351e-06
90624.1	90624.3	9.63268701449351e-06
56990.1	56990.3	9.63268701449351e-06
51735.1	51735.3	9.63268701449351e-06
96459.1	96459.3	9.63268701449351e-06
23305.1	23305.3	9.63268701449351e-06
8974.1	8974.3	9.63268701449351e-06
6583.1	6583.3	9.63268701449351e-06
10111.1	10111.3	9.63268701449351e-06
11127.1	11127.3	9.63268701449351e-06
27089.1	27089.3	9.63268701449351e-06
116842.1	116842.3	9.63268701449351e-06
27125.1	27125.3	9.63268701449351e-06
3308.1	3308.3	9.63268701449351e-06
23105.1	23105.3	9.63268701449351e-06
56951.1	56951.3	9.63268701449351e-06
7416.1	7416.3	9.63268701449351e-06
6500.1	6500.3	9.63268701449351e-06
5515.1	5515.3	9.63268701449351e-06
7320.1	7320.3	9.63268701449351e-06
91368.1	91368.3	9.63268701449351e-06
51128.1	51128.3	9.63268701449351e-06
10802.1	10802.3	9.63268701449351e-06
819.1	819.3	9.63268701449351e-06
134553.1	134553.3	9.63268701449351e-06
84105.1	84105.3	9.63268701449351e-06
5307.1	5307.3	9.63268701449351e-06
7045.1	7045.3	9.63268701449351e-06
4090.1	4090.3	9.63268701449351e-06
26249.1	26249.3	9.63268701449351e-06
10949.1	10949.3	9.63268701449351e-06
51306.1	51306.3	9.63268701449351e-06
51307.1	51307.3	9.63268701449351e-06
51780.1	51780.3	9.63268701449351e-06
2107.1	2107.3	9.63268701449351e-06
3313.1	3313.3	9.63268701449351e-06
26045.1	26045.3	9.63268701449351e-06
9782.1	9782.3	9.63268701449351e-06
51247.1	51247.3	9.63268701449351e-06
9963.1	9963.3	9.63268701449351e-06
7322.1	7322.3	9.63268701449351e-06
51523.1	51523.3	9.63268701449351e-06
5813.1	5813.3	9.63268701449351e-06
84418.1	84418.3	9.63268701449351e-06
1839.1	1839.3	9.63268701449351e-06
54882.1	54882.3	9.63268701449351e-06
8637.1	8637.3	9.63268701449351e-06
10307.1	10307.3	9.63268701449351e-06
4695.1	4695.3	9.63268701449351e-06
