"D1"	"D2"	"X"
23341.2	23341.3	0.0093696508766944
79814.2	79814.3	0.618198511612123
84301.2	84301.3	0.057710704670177
23207.2	23207.3	0.0186708513000072
284723.2	284723.3	0.170076292508505
54751.2	54751.3	0.334140477341268
23013.2	23013.3	0.302570181809428
1969.2	1969.3	0.044117591565805
54455.2	54455.3	0.163747016509078
55672.2	55672.3	0.361335188808525
4237.2	4237.3	0.00446338615134478
55920.2	55920.3	0.231471432829352
23352.2	23352.3	0.000637138941068451
23065.2	23065.3	0.151186110309674
51154.2	51154.3	0.287490923717503
8574.2	8574.3	0.257695952601596
54896.2	54896.3	0.107864209535948
832.2	832.3	0.0906498362102882
440574.2	440574.3	0.0505039165520217
4681.2	4681.3	0.166811627133795
23252.2	23252.3	0.00286716848995358
26279.2	26279.3	0.104289238770159
64600.2	64600.3	0.0308201577052447
55450.2	55450.3	0.342243978149443
400745.2	400745.3	0.0788631317230909
50809.2	50809.3	0.180244034709107
8672.2	8672.3	0.192043872578
1889.2	1889.3	0.114425085627375
84224.2	84224.3	0.00946266185785839
84196.2	84196.3	0.210987147113263
3339.2	3339.3	0.0984225370858357
998.2	998.3	0.092928654229793
54361.2	54361.3	0.0222796750957036
9923.2	9923.3	0.0627099803766912
2048.2	2048.3	0.235880086538258
23028.2	23028.3	0.0382557446645551
7798.2	7798.3	0.00579496649859434
10236.2	10236.3	0.144409238660067
80818.2	80818.3	0.192831078111566
6920.2	6920.3	0.0180937549167385
1870.2	1870.3	0.192148048175588
3399.2	3399.3	0.0220984541970267
57095.2	57095.3	0.011219585048311
11313.2	11313.3	0.238232941841677
2582.2	2582.3	0.194703858129344
55629.2	55629.3	0.0567960204402089
10772.2	10772.3	0.0410573393752953
57185.2	57185.3	0.142144143171836
11123.2	11123.3	0.152403232311789
10250.2	10250.3	0.118823790947135
25932.2	25932.3	0.17577531973656
864.2	864.3	0.0424263777837784
25949.2	25949.3	0.0913670284696181
6007.2	6007.3	0.179536840222229
23585.2	23585.3	0.212957323372224
57134.2	57134.3	0.241642025664103
164091.2	164091.3	0.0597458303230224
3925.2	3925.3	0.026445267859102
5051.2	5051.3	0.132424831695692
149420.2	149420.3	0.228858039799008
83442.2	83442.3	0.180698493291891
91544.2	91544.3	0.117326871393808
3151.2	3151.3	0.0880112176300255
6195.2	6195.3	0.300755330205313
8289.2	8289.3	0.169315006743298
55650.2	55650.3	0.093907551363632
84243.2	84243.3	0.0636939996718394
2810.2	2810.3	0.169057131696472
54707.2	54707.3	0.147168131965214
10726.2	10726.3	0.073487008252266
23038.2	23038.3	0.218877889611461
10163.2	10163.3	0.0719686109145681
27245.2	27245.3	0.100919944587799
2537.2	2537.3	0.106587361631139
23673.2	23673.3	0.0340094574187854
55113.2	55113.3	0.210672139395784
5724.2	5724.3	0.135213443371937
22826.2	22826.3	0.165958887354926
83667.2	83667.3	0.000851159724533669
54797.2	54797.3	0.130943675010951
65979.2	65979.3	0.0199086065208533
1104.2	1104.3	0.278326055247591
115273.2	115273.3	0.117115549334071
6883.2	6883.3	0.14892312896558
10691.2	10691.3	0.00680287870672634
2035.2	2035.3	0.159625699722331
6429.2	6429.3	0.214395984385521
10076.2	10076.3	0.249858752845765
7805.2	7805.3	0.312899553983153
9672.2	9672.3	0.413297174164034
9698.2	9698.3	0.139425108156138
79570.2	79570.3	0.674666585450313
2170.2	2170.3	0.050815146387165
553115.2	553115.3	0.0814585138822172
8073.2	8073.3	0.0642687249423653
23633.2	23633.3	0.0430991672437847
200081.2	200081.3	0.0106847773202295
84734.2	84734.3	0.262937552763604
3065.2	3065.3	0.079963799085049
65108.2	65108.3	0.298777599978619
55108.2	55108.3	0.0899396610774111
728116.2	728116.3	0.322882426103794
653121.2	653121.3	0.143408291119463
5928.2	5928.3	0.0796462969224349
339487.2	339487.3	0.0162807008016554
64766.2	64766.3	0.195265972176329
8565.2	8565.3	0.187684662024243
252995.2	252995.3	0.0485398104229614
127544.2	127544.3	0.113196420147295
204.2	204.3	0.030525214951447
149076.2	149076.3	0.161777600264658
1912.2	1912.3	0.178581633601162
58512.2	58512.3	0.243079767052022
9204.2	9204.3	0.105308399582193
79830.2	79830.3	0.158592973762047
9202.2	9202.3	0.0130967957545726
23154.2	23154.3	0.0800059303572125
5690.2	5690.3	0.118186516376855
127703.2	127703.3	0.123773238937823
63967.2	63967.3	0.105087651495334
55700.2	55700.3	0.0914846744770074
9967.2	9967.3	0.1218726129616
83931.2	83931.3	0.215560605938447
84967.2	84967.3	0.056727421865042
64960.2	64960.3	0.144084746742175
2899.2	2899.3	0.268951153204921
80149.2	80149.3	0.0881186106423408
64769.2	64769.3	0.174201621593708
79753.2	79753.3	0.240691770231718
7802.2	7802.3	0.563501379322695
29889.2	29889.3	0.234807570937908
284654.2	284654.3	0.0633912128236383
54955.2	54955.3	0.0805282547641308
55143.2	55143.3	0.136940535160863
149175.2	149175.3	0.29799233731295
79693.2	79693.3	0.131252919403012
4520.2	4520.3	0.156152358643438
3633.2	3633.3	0.022442366067844
10946.2	10946.3	0.122954761248965
2275.2	2275.3	0.0879402403778142
5453.2	5453.3	0.00275860722106849
64121.2	64121.3	0.0141044182737311
26292.2	26292.3	0.130295598637808
54933.2	54933.3	0.17461387332679
79647.2	79647.3	0.366649734684403
4725.2	4725.3	0.186663387068073
353500.2	353500.3	0.250063821640238
26508.2	26508.3	0.251543466812359
10450.2	10450.3	0.0423006258175547
656.2	656.3	0.471898279662847
54802.2	54802.3	0.188282391626242
84879.2	84879.3	0.0261495886152919
10487.2	10487.3	0.0467653896230225
5538.2	5538.3	0.0687213092908478
6018.2	6018.3	0.0041684433975479
10269.2	10269.3	0.023393095538359
1298.2	1298.3	0.55460974853689
9783.2	9783.3	0.0804903913141514
163732.2	163732.3	0.118198012398157
1503.2	1503.3	0.154926014892796
1907.2	1907.3	0.0355412309493661
59269.2	59269.3	0.0596573340178195
22887.2	22887.3	0.0945644440965553
79717.2	79717.3	0.0258539093714805
4904.2	4904.3	0.073851709907095
79078.2	79078.3	0.0474346872847694
6513.2	6513.3	0.20837613067894
10969.2	10969.3	0.191610044476283
149466.2	149466.3	0.49971750569153
64834.2	64834.3	0.215778765843041
112950.2	112950.3	0.199628939168918
23334.2	23334.3	0.211205307017858
5792.2	5792.3	0.0159459684077915
9682.2	9682.3	0.0172228163126015
1802.2	1802.3	0.0380200406192214
533.2	533.3	0.044088778891725
128209.2	128209.3	0.0891594765240649
11004.2	11004.3	0.0205174417898928
8643.2	8643.3	0.148736273442538
8891.2	8891.3	0.143070708091451
79654.2	79654.3	0.143458577838935
57643.2	57643.3	0.177311114539156
114034.2	114034.3	0.119355159201795
25974.2	25974.3	0.437375601736558
5052.2	5052.3	0.0109163872616223
10327.2	10327.3	0.000158476273472711
4678.2	4678.3	0.0368250527077365
60313.2	60313.3	0.00637534802023049
51249.2	51249.3	0.105758564967532
3652.2	3652.3	0.0716346385352452
8503.2	8503.3	0.236380834576541
10103.2	10103.3	0.231208780958291
55624.2	55624.3	0.0937862300858927
10489.2	10489.3	0.0320618640931689
387338.2	387338.3	0.120050811136119
2166.2	2166.3	0.499600196712247
64756.2	64756.3	0.0834107463574551
6886.2	6886.3	0.186608452225421
6491.2	6491.3	0.296624833941612
51727.2	51727.3	0.193386104380911
11124.2	11124.3	0.232603066543439
26994.2	26994.3	0.142666596279809
5865.2	5865.3	0.277770574766868
51060.2	51060.3	0.352311434942119
91408.2	91408.3	0.031869623956934
9372.2	9372.3	0.0608045183232377
200014.2	200014.3	0.151000632440755
4998.2	4998.3	0.0465940846913135
84950.2	84950.3	0.0207576521012505
79699.2	79699.3	0.0234659125511746
440590.2	440590.3	0.237132350057259
55268.2	55268.3	0.0124666015515949
6342.2	6342.3	0.0972855932563894
6512.2	6512.3	0.0403582247581842
7804.2	7804.3	0.199389977810629
127428.2	127428.3	0.251865464285118
9528.2	9528.3	0.0838998355081343
51253.2	51253.3	0.0460453664779075
25973.2	25973.3	0.0124794302098317
55001.2	55001.3	0.213298361084365
1718.2	1718.3	0.110741660773447
255738.2	255738.3	0.140183721187983
23358.2	23358.3	0.134106522744714
5563.2	5563.3	0.105191827092922
115209.2	115209.3	0.176612217356742
114803.2	114803.3	0.0625049115822185
3725.2	3725.3	0.0623408813808808
51361.2	51361.3	0.0823762624420501
4774.2	4774.3	0.108497209355888
163782.2	163782.3	0.0329306885531703
7398.2	7398.3	0.0135952272485073
85440.2	85440.3	0.415301731925339
27329.2	27329.3	0.204660505758169
23421.2	23421.3	0.00672515696729838
55225.2	55225.3	0.180257599857358
3716.2	3716.3	0.14275986861057
54741.2	54741.3	0.284602178858914
84251.2	84251.3	0.309144098808699
26135.2	26135.3	0.0162377001558817
1647.2	1647.3	0.174779888971209
55635.2	55635.3	0.306942957511435
55631.2	55631.3	0.396929774546208
9295.2	9295.3	0.171693123973155
11147.2	11147.3	0.239412808182771
1491.2	1491.3	0.133974270963057
9406.2	9406.3	0.0422715100779725
257194.2	257194.3	0.10245479624049
127253.2	127253.3	0.167074624341931
256435.2	256435.3	0.290139458264734
10964.2	10964.3	0.424120229043222
79739.2	79739.3	0.205240413241676
5567.2	5567.3	0.0106517499474801
2787.2	2787.3	0.17670282780608
1486.2	1486.3	0.348015704541201
23566.2	23566.3	0.189168692867661
255231.2	255231.3	0.485245140000746
84144.2	84144.3	0.102194995003579
148423.2	148423.3	0.0793264066656554
8915.2	8915.3	0.247005149504063
23576.2	23576.3	0.0245398058056487
3491.2	3491.3	0.350651147978309
57489.2	57489.3	0.154808705913512
51100.2	51100.3	0.12186246676901
9653.2	9653.3	0.277163665687914
5586.2	5586.3	0.27080399696007
2959.2	2959.3	0.219398228575297
494115.2	494115.3	0.119975405941038
115361.2	115361.3	0.0721726422345496
23507.2	23507.3	0.181058126726669
284695.2	284695.3	0.0115551818345655
84146.2	84146.3	0.221248221696298
7049.2	7049.3	0.421041965981494
7813.2	7813.3	0.279642475357771
50999.2	50999.3	0.295943172473726
343099.2	343099.3	0.00719123752682375
1810.2	1810.3	0.151345220749914
54874.2	54874.3	0.0900631258458476
30836.2	30836.3	0.0532295951872465
2730.2	2730.3	0.234565246482413
9411.2	9411.3	0.019335461304663
2152.2	2152.3	0.504778621444874
1266.2	1266.3	0.267877779005764
199857.2	199857.3	0.175163328030208
148534.2	148534.3	0.508092709146665
58155.2	58155.3	0.237509460273455
391059.2	391059.3	0.26869504616648
178.2	178.3	0.207763195822683
23443.2	23443.3	0.203357264046871
1629.2	1629.3	0.00886992571611447
8634.2	8634.3	0.161920092522287
7412.2	7412.3	0.13178880895818
148867.2	148867.3	0.184471349670223
1901.2	1901.3	0.0558958530660625
10451.2	10451.3	0.268658324595259
29957.2	29957.3	0.0062782377554601
284611.2	284611.3	0.294512233966739
55119.2	55119.3	0.0197612781859931
29899.2	29899.3	0.221281377770102
23155.2	23155.3	0.12084602789007
6884.2	6884.3	0.0498578256219615
56900.2	56900.3	0.14419738251053
57535.2	57535.3	0.0637031624709817
6301.2	6301.3	0.164977372558177
1952.2	1952.3	0.137493165007437
84722.2	84722.3	0.000903778022837312
284613.2	284613.3	0.220557767500824
2773.2	2773.3	0.0736040547796645
271.2	271.3	0.190855520978392
2948.2	2948.3	0.134015912295376
1435.2	1435.3	0.113401488941767
10768.2	10768.3	0.0773769867355364
3749.2	3749.3	0.402879305685107
9122.2	9122.3	0.138871959254248
55791.2	55791.3	0.213638403593589
79084.2	79084.3	0.229449398286629
5906.2	5906.3	0.0880568128670843
11218.2	11218.3	0.0353247555033761
3752.2	3752.3	0.243768107103359
55917.2	55917.3	0.0656757705363674
7482.2	7482.3	0.164348887110587
54879.2	54879.3	0.0412647247141154
829.2	829.3	0.050682329088122
389.2	389.3	0.0813986142612792
6566.2	6566.3	0.174331759231229
9860.2	9860.3	0.116495302594828
260425.2	260425.3	0.120846501928199
10745.2	10745.3	0.0771760570621921
54665.2	54665.3	0.0897550919819281
440603.2	440603.3	0.0933404319247449
10717.2	10717.3	0.224458489989516
64858.2	64858.3	0.143335345405593
204851.2	204851.3	0.274138757414502
51592.2	51592.3	0.12219648350093
10286.2	10286.3	0.13527467562981
163259.2	163259.3	0.14544540221539
4893.2	4893.3	0.0343372000573716
80143.2	80143.3	0.0715636190114609
10100.2	10100.3	0.0781200592293141
81839.2	81839.3	0.00440865370890584
476.2	476.3	0.0423401680402209
3321.2	3321.3	0.30943977805251
5738.2	5738.3	0.083655224490996
8458.2	8458.3	0.115641683389085
80263.2	80263.3	0.108902961273537
10905.2	10905.3	0.260805445547043
54834.2	54834.3	0.0931245885644998
10885.2	10885.3	0.038706064126211
6913.2	6913.3	0.0602334872511836
26227.2	26227.3	0.257826090239115
83998.2	83998.3	0.134311591539186
4853.2	4853.3	0.0684123960000539
653820.2	653820.3	0.0902397804268275
9659.2	9659.3	0.258748269487433
388677.2	388677.3	0.0781200592293133
100132406.2	100132406.3	0.260840587063928
10628.2	10628.3	0.162643242685632
128077.2	128077.3	0.188502665674972
9939.2	9939.3	0.0274673028298129
8799.2	8799.3	0.0459499701536161
27246.2	27246.3	0.408507195540265
5565.2	5565.3	0.167606128225803
9557.2	9557.3	0.222430202181527
51205.2	51205.3	0.153556442394511
2702.2	2702.3	0.0562245596826223
284565.2	284565.3	0.362428672988553
440689.2	440689.3	0.0412639882241028
8337.2	8337.3	0.206312192352014
8349.2	8349.3	0.196570853993634
8338.2	8338.3	0.0941132415366659
56957.2	56957.3	0.00207272665094044
11311.2	11311.3	0.108492289594792
51177.2	51177.3	0.386022654050301
81611.2	81611.3	0.217966816030183
51107.2	51107.3	0.0842465829786175
54460.2	54460.3	0.369090349803013
23248.2	23248.3	0.179688554228384
80222.2	80222.3	0.00859383739785726
4170.2	4170.3	0.0715481778754021
2029.2	2029.3	0.0392508744454293
405.2	405.3	0.196280613566236
9869.2	9869.3	0.126663781285442
29956.2	29956.3	0.0206648290741367
54964.2	54964.3	0.196763884823102
56882.2	56882.3	0.126371028253321
126626.2	126626.3	0.162272120125426
79005.2	79005.3	0.274179924708691
6944.2	6944.3	0.0900435349202943
5993.2	5993.3	0.0349310180262032
23126.2	23126.3	0.15607531334235
57530.2	57530.3	0.34868173173389
7286.2	7286.3	0.196485682360709
81609.2	81609.3	0.136609714400167
65005.2	65005.3	0.117996524135585
6097.2	6097.3	0.000688340051337291
117145.2	117145.3	0.160456794483182
6282.2	6282.3	0.125085228359518
388697.2	388697.3	0.0446534811209738
388698.2	388698.3	0.141030707694697
6273.2	6273.3	0.190778475677304
140576.2	140576.3	0.422340518955994
23557.2	23557.3	0.244823599132353
3608.2	3608.3	0.0490221177018527
4881.2	4881.3	0.368758151388193
65123.2	65123.3	0.10178924308593
57459.2	57459.3	0.163949768759201
9909.2	9909.3	0.0152050100581497
27173.2	27173.3	0.172049695963633
5872.2	5872.3	0.0274819054525545
6232.2	6232.3	0.289486996220294
7170.2	7170.3	0.020346136858183
9898.2	9898.3	0.0602709453124177
57198.2	57198.3	0.368204785051607
3570.2	3570.3	0.103197868734267
126669.2	126669.3	0.255118566279204
55585.2	55585.3	0.0619566909314698
1141.2	1141.3	0.282083105510863
103.2	103.3	0.0309086540104472
3782.2	3782.3	0.143387963703897
57326.2	57326.3	0.264644648238229
90780.2	90780.3	0.0377292811365081
6464.2	6464.3	0.0279292987025208
80308.2	80308.3	0.180625676279075
51043.2	51043.3	0.0779903956299217
8751.2	8751.3	0.268488397317672
1944.2	1944.3	0.164576268763709
1942.2	1942.3	0.0379292277696711
10712.2	10712.3	0.0760649973138409
10067.2	10067.3	0.335075053481268
55870.2	55870.3	0.205114661275453
55154.2	55154.3	0.25774697581108
55249.2	55249.3	0.0690097945007868
23208.2	23208.3	0.404358950857229
9181.2	9181.3	0.142788119957762
6746.2	6746.3	0.156365870424852
56893.2	56893.3	0.060244246782473
57111.2	57111.3	0.209055723019879
92312.2	92312.3	0.332774056461611
9673.2	9673.3	0.216220133315703
84283.2	84283.3	0.443562152373033
7203.2	7203.3	0.0370248085827248
10485.2	10485.3	0.110013033519386
4209.2	4209.3	0.0905117296239561
54865.2	54865.3	0.219193159780825
1382.2	1382.3	0.443808087477217
81875.2	81875.3	0.307475197885321
79590.2	79590.3	0.240508751844009
3068.2	3068.3	0.00293998550276875
5546.2	5546.3	0.149342446031478
2117.2	2117.3	0.0720468902683267
912.2	912.3	0.145186075016607
3428.2	3428.3	0.37515507577706
8407.2	8407.3	0.166865169876161
93183.2	93183.3	0.0743588407294404
3766.2	3766.3	0.128555678190645
93185.2	93185.3	0.267564840415231
477.2	477.3	0.126163033247159
8682.2	8682.3	0.0194137406584211
50717.2	50717.3	0.0574502454420286
1314.2	1314.3	0.0300770852114673
57216.2	57216.3	0.34074035638047
8832.2	8832.3	0.0715461422300426
6504.2	6504.3	0.0304118176053318
4063.2	4063.3	0.234396055694839
51744.2	51744.3	0.0250821951762497
50848.2	50848.3	0.0872579704563768
9191.2	9191.3	0.0754139524574359
51506.2	51506.3	0.199109952771457
27005.2	27005.3	0.00308024850481038
9507.2	9507.3	0.186976731047351
4720.2	4720.3	0.131314759449841
84134.2	84134.3	0.0360223880620951
654790.2	654790.3	0.057415025426367
6391.2	6391.3	0.132593721498788
2212.2	2212.3	0.229789440795852
3310.2	3310.3	0.061265002683326
2215.2	2215.3	0.0673784353225084
9722.2	9722.3	0.0650255800190892
400793.2	400793.3	0.154129587610702
127933.2	127933.3	0.0252828782994264
4921.2	4921.3	0.0743997455717453
8490.2	8490.3	0.00259380210478995
5087.2	5087.3	0.291880115201908
4259.2	4259.3	0.244025794196136
223.2	223.3	0.000390758940645673
54499.2	54499.3	0.116579659778902
7371.2	7371.3	0.164092997506844
57645.2	57645.3	0.0445238175215825
5451.2	5451.3	0.0299864747621288
919.2	919.3	0.106720221201753
9019.2	9019.3	0.0521552119929275
23432.2	23432.3	0.147611139543884
261726.2	261726.3	0.104609024622669
375035.2	375035.3	0.0367501374525012
9095.2	9095.3	0.145381922062552
6401.2	6401.3	0.00372031365756798
57147.2	57147.3	0.554891388594322
5396.2	5396.3	0.531042550556187
23215.2	23215.3	0.0124139832532906
8674.2	8674.3	0.0272234818697643
356.2	356.3	0.214969983940838
7292.2	7292.3	0.197290552629744
9588.2	9588.3	0.00220433726848749
339416.2	339416.3	0.0573798839094809
27252.2	27252.3	0.0499132945544139
91687.2	91687.3	0.119591432792237
55157.2	55157.3	0.0222768244615541
84614.2	84614.3	0.0310993976421278
149041.2	149041.3	0.0453286877906173
9910.2	9910.3	0.302570181809429
63931.2	63931.3	0.0230185193012093
9674.2	9674.3	0.134882622611241
89866.2	89866.3	0.183690981981512
400798.2	400798.3	0.0153346736575412
9917.2	9917.3	0.112900740903484
64222.2	64222.3	0.0376673123886227
27.2	27.3	0.134223095233984
6646.2	6646.3	0.592232622082561
148753.2	148753.3	0.172981476674022
163590.2	163590.3	0.0729219679935921
26092.2	26092.3	0.0240276904471173
9857.2	9857.3	0.0750592729490023
5768.2	5768.3	0.372597151679168
9213.2	9213.3	0.152293159637951
57710.2	57710.3	0.252970231234293
10228.2	10228.3	0.0875279886447327
51278.2	51278.3	0.321592487088863
2752.2	2752.3	0.0707566345982901
6041.2	6041.3	0.0222132291972654
6004.2	6004.3	0.0179658888063783
3915.2	3915.3	0.162928375953918
23057.2	23057.3	0.146465037065553
9887.2	9887.3	0.0407019342287892
116461.2	116461.3	0.206263959725007
81563.2	81563.3	0.131091808485206
80267.2	80267.3	0.0899334622464561
116496.2	116496.3	0.129632767416342
6045.2	6045.3	0.20787326849652
10625.2	10625.3	0.212947475359986
7175.2	7175.3	0.0456953844771885
5743.2	5743.3	0.758392355426965
5321.2	5321.3	0.0206144233536084
5997.2	5997.3	0.344405937595599
6738.2	6738.3	0.0253360306875302
51022.2	51022.3	0.0195952625415746
79577.2	79577.3	0.220116400028162
343450.2	343450.3	0.206117535006142
360023.2	360023.3	0.189411017323156
23418.2	23418.3	0.0708497072744536
56956.2	56956.3	0.0380841972104007
140609.2	140609.3	0.006869596243081
127124.2	127124.3	0.324725029382972
5788.2	5788.3	0.490124706196151
23528.2	23528.3	0.201354820429703
9928.2	9928.3	0.178374450662553
23271.2	23271.3	0.198432702062614
23046.2	23046.3	0.477632471263888
252839.2	252839.3	0.152568511466195
3898.2	3898.3	0.246264191154421
7135.2	7135.3	0.104565327088416
23612.2	23612.3	0.466546606827002
1465.2	1465.3	0.0904150725692451
89796.2	89796.3	0.296918444058476
55705.2	55705.3	0.102013428767828
10440.2	10440.3	0.475953799752408
1999.2	1999.3	0.0386709226093254
9283.2	9283.3	0.326322739809938
127829.2	127829.3	0.257711631893982
4660.2	4660.3	0.349047491611259
127833.2	127833.3	0.064972225230773
10765.2	10765.3	0.19618410604065
5877.2	5877.3	0.0223745425152839
59349.2	59349.3	0.0156510256539931
7832.2	7832.3	0.0210504807109118
5549.2	5549.3	0.293491478065886
493.2	493.3	0.694866525077591
54900.2	54900.3	0.0300770852114673
9877.2	9877.3	0.0348792884434958
6635.2	6635.3	0.174387228163682
55224.2	55224.3	0.0537657312925824
84919.2	84919.3	0.0158202164415674
5287.2	5287.3	0.0180564992557168
4194.2	4194.3	0.06381901514805
23114.2	23114.3	0.127772816056801
5929.2	5929.3	0.144702803759741
25778.2	25778.3	0.105879430654247
9911.2	9911.3	0.0368737357406782
81788.2	81788.3	0.103938827083908
55220.2	55220.3	0.0905643479222597
5129.2	5129.3	0.304144823102185
2005.2	2005.3	0.276008341461056
254428.2	254428.3	0.580135687781824
115019.2	115019.3	0.201304661612609
23380.2	23380.3	0.228205577754569
9641.2	9641.3	0.0625575298805224
8444.2	8444.3	0.0302470124890545
9261.2	9261.3	0.119178978658945
3586.2	3586.3	0.0722962800566378
5284.2	5284.3	0.0405763846627784
79098.2	79098.3	0.216437274492852
55432.2	55432.3	0.0824576934144349
5208.2	5208.3	0.286714823850976
1604.2	1604.3	0.114768947295915
4179.2	4179.3	0.000386348642533389
5362.2	5362.3	0.1786358319538
3756.2	3756.3	0.288421588224335
7188.2	7188.3	0.0242988590042774
7779.2	7779.3	0.0271883403528793
9926.2	9926.3	0.183964348366675
467.2	467.3	0.582041149835277
25936.2	25936.3	0.0766914973183482
128387.2	128387.3	0.170126796662673
90806.2	90806.3	0.314108232998327
5629.2	5629.3	0.0528197041484693
56950.2	56950.3	0.318363699721051
5784.2	5784.3	0.407296402380954
1063.2	1063.3	0.272268436877934
3776.2	3776.3	0.384740901418878
2104.2	2104.3	0.297553429321497
51018.2	51018.3	0.149143877052438
7042.2	7042.3	0.278718716055117
127018.2	127018.3	0.24146998424238
55532.2	55532.3	0.0299152607411889
2058.2	2058.3	0.172163093309749
10380.2	10380.3	0.0425963050613664
3142.2	3142.3	0.145163288119828
11221.2	11221.3	0.196190003116898
148362.2	148362.3	0.143090230367621
23219.2	23219.3	0.0372946478953962
8560.2	8560.3	0.338010390860856
29097.2	29097.3	0.341179264371924
80232.2	80232.3	0.0639259126787338
3930.2	3930.3	0.399408381815851
55740.2	55740.3	0.0811416636585172
6726.2	6726.3	0.0747097648787458
9725.2	9725.3	0.44580643150717
10637.2	10637.3	0.0680049353270157
7044.2	7044.3	0.108285640745983
3020.2	3020.3	0.221892198482223
64746.2	64746.3	0.129940801280261
286826.2	286826.3	0.0447245006447589
142.2	142.3	0.00273998856089139
3707.2	3707.3	0.208759569737939
339500.2	339500.3	0.214505113909454
116841.2	116841.3	0.226320443116683
7483.2	7483.3	0.374647827923344
79169.2	79169.3	0.06196902202705
2987.2	2987.3	0.378999027256715
57165.2	57165.3	0.17595901882229
200205.2	200205.3	0.0366704644352371
128312.2	128312.3	0.197901619892033
149603.2	149603.3	0.115612718489421
5867.2	5867.3	0.008423910120271
58.2	58.3	0.32116468476445
2590.2	2590.3	0.0219222736541759
79605.2	79605.3	0.17966650382162
22796.2	22796.3	0.0419323469956238
79573.2	79573.3	0.202834939639953
375061.2	375061.3	0.201430225624783
440730.2	440730.3	0.190532012100681
128061.2	128061.3	0.333513977336761
149371.2	149371.3	0.0148194568550137
54583.2	54583.3	0.142700360142572
7257.2	7257.3	0.0138757012380603
84284.2	84284.3	0.140203539601498
3775.2	3775.3	0.280471727612401
359948.2	359948.3	0.0182232155275962
9804.2	9804.3	0.00360710396189088
51742.2	51742.3	0.345292238837018
9453.2	9453.3	0.00314643195136431
148789.2	148789.3	0.047337359585303
2786.2	2786.3	0.429154646266622
4811.2	4811.3	0.647587068818203
7107.2	7107.3	0.514885260088659
128178.2	128178.3	0.575396213312222
88.2	88.3	0.505334101925597
4548.2	4548.3	0.0554484598160963
1131.2	1131.3	0.200205996018277
64388.2	64388.3	0.295756054498799
2271.2	2271.3	0.000548431825715915
1122.2	1122.3	0.0738997340234756
9156.2	9156.3	0.322950723694485
200150.2	200150.3	0.159236950547971
9859.2	9859.3	0.0663951525173736
159.2	159.3	0.274131692081684
116228.2	116228.3	0.0722539103406329
3192.2	3192.3	0.0282090512365442
93474.2	93474.3	0.0619469716202858
79862.2	79862.3	0.00939441446944654
7678.2	7678.3	0.0039633746030755
84838.2	84838.3	0.24759577150167
25893.2	25893.3	0.00796319827222214
80851.2	80851.3	0.0589154720521846
