GENE	SCORE_UNRANKED_UNPROP	SCORE_UNRANKED_PROP	SCORE_RANKED_PROP	PVALUE
ENSG00000004809	0.0	0.0006576116145497353	1443.0	0.081
ENSG00000004838	0.02405249254463999	0.00787081113435927	8938.0	0.902
ENSG00000004846	0.0	0.00088902032147715	1712.0	0.461
ENSG00000004848	0.02135581687354423	0.010896672336222808	10709.0	0.973
ENSG00000004864	0.24384435047478756	0.055520266732864657	16490.0	0.03
ENSG00000004866	0.0	0.006990466591681868	8361.0	0.613
ENSG00000004897	0.0	0.051347520640706	16384.0	0.87
ENSG00000004939	0.053185443928934456	0.021991529480662873	14150.0	0.136
ENSG00000004948	0.01674202593655442	0.013138075609059524	11725.0	0.501
ENSG00000004961	0.00898814485901314	0.013251998373196173	11778.0	0.93
ENSG00000004975	0.011202952830995592	0.0694518782813265	16739.0	0.956
ENSG00000005001	0.0	0.0011428637087174467	2310.0	0.323
ENSG00000005007	0.005772202128947408	0.06941776994342398	16738.0	0.856
ENSG00000005020	0.016840496830150212	0.011052305804785395	10786.0	0.125
ENSG00000005022	0.0	0.06834471595857647	16722.0	0.185
ENSG00000005059	0.0009267587810705241	0.0030178359885420455	4723.0	0.98
ENSG00000005073	0.02529862194875111	0.007091313704411923	8434.0	0.77
ENSG00000005075	0.0	0.02272129926512391	14286.0	0.605
ENSG00000005100	2.063172152141659e-05	0.007556878774254593	8745.0	0.918
ENSG00000005102	0.0063609659948896426	0.019353893108544296	13613.0	0.988
ENSG00000005108	0.0	0.001582065501297444	2948.0	0.359
ENSG00000005156	0.00532713990430923	0.035022810270801896	15631.0	0.242
ENSG00000005175	0.0	0.040386444707240225	15957.0	0.103
ENSG00000005187	2.1418854930614967e-05	0.0009567715538742682	1810.0	0.507
ENSG00000005189	0.0	0.0010660497589470219	2108.0	0.92
ENSG00000005194	0.08817910197768802	0.01355635434940589	11894.0	0.027
ENSG00000005238	0.0	0.005103384166943689	6766.0	0.646
ENSG00000005243	0.0	0.0015458684052844947	2886.0	0.54
ENSG00000005249	0.06346933719088671	0.03400706050196359	15559.0	0.083
ENSG00000005302	0.0	0.006936681445609917	8325.0	0.345
ENSG00000005339	0.04748458855018489	0.2166260018776775	17230.0	0.355
ENSG00000005379	2.1418854930614967e-05	0.012357320251810548	11410.0	0.384
ENSG00000005381	0.06988042854418416	0.010021447076698432	10258.0	0.151
ENSG00000005421	0.0562366521017728	0.008220882492629616	9179.0	0.014
ENSG00000005436	0.0	0.01103386563488916	10777.0	0.941
ENSG00000005448	0.0	0.003294771659245946	5037.0	0.826
ENSG00000005469	0.0	0.0043772374693486675	6107.0	0.035
ENSG00000005471	0.2392671882036333	0.03787116897280419	15806.0	0.005
ENSG00000005483	0.047135767176655054	0.011985962643734794	11245.0	0.102
ENSG00000005486	0.0	0.0029546946932989533	4655.0	0.846
ENSG00000005513	0.008862639780855717	0.013614431533806277	11916.0	0.969
ENSG00000005700	0.0	0.02690811444404376	14882.0	0.19
ENSG00000005801	0.0	0.001501269211683855	2794.0	0.717
ENSG00000005810	0.0037076971783853276	0.025536664861499997	14710.0	0.714
ENSG00000005812	2.0513684007183388e-05	0.0066433363105804066	8089.0	0.63
ENSG00000005844	0.04787766557958084	0.012975576432385191	11661.0	0.103
ENSG00000005882	0.0010382299593939602	0.006446383948030329	7911.0	0.695
ENSG00000005884	0.027650792555387833	0.015648119898635172	12642.0	0.893
ENSG00000005889	0.03062105953276828	0.004032639720296443	5749.0	0.039
ENSG00000005893	0.06707788356814405	0.017814965403716007	13214.0	0.466
ENSG00000005955	0.0	0.002192135783067967	3787.0	0.258
ENSG00000005961	0.08798233704255545	0.021773481003466103	14097.0	0.191
ENSG00000005981	0.011683621317007228	0.0160067330719953	12749.0	0.312
ENSG00000006007	0.003982103583459749	0.01143221900718028	10976.0	0.23
ENSG00000006015	0.0	0.003448982920325252	5179.0	0.868
ENSG00000006016	0.02773452394827345	0.005922583702700863	7495.0	0.975
ENSG00000006042	0.00638619651020117	0.0017659922824315474	3236.0	0.984
ENSG00000006047	0.015326167996709338	0.004725882029645806	6429.0	0.195
ENSG00000006059	0.0	0.002494727553075769	4135.0	0.474
ENSG00000006062	0.04837650799636925	0.025248192822406673	14659.0	0.089
ENSG00000006071	0.11168515549837005	0.016873507707510657	12977.0	0.061
ENSG00000006074	0.0	0.0039470715399403875	5670.0	0.89
ENSG00000006075	0.0	0.009429823981958603	9928.0	0.098
ENSG00000006114	0.0	0.00840788717060431	9306.0	0.292
ENSG00000006116	0.03316897849299268	0.005654639273927795	7277.0	0.011
ENSG00000006118	0.0014026700204774075	0.028847799284829383	15095.0	0.971
ENSG00000006125	0.0	0.04754979582306695	16251.0	0.072
ENSG00000006128	0.0013665464651379407	0.014317109392651661	12190.0	0.248
ENSG00000006194	0.0	0.0085533733185555	9394.0	0.698
ENSG00000006210	0.018629879689879038	0.03478340953306197	15614.0	0.409
ENSG00000006282	0.0	0.004164052497086697	5903.0	0.201
ENSG00000006283	0.004013365848277981	0.002113677626128698	3677.0	0.94
ENSG00000006327	0.11483346525030466	0.01961673806745505	13667.0	0.003
ENSG00000006377	0.0011508006483359856	0.0011357229054444235	2290.0	0.997
ENSG00000006432	2.1418854930614967e-05	0.0015432084933386916	2879.0	0.484
ENSG00000006451	0.0006986235834698795	0.03244533576675371	15443.0	0.694
ENSG00000006453	0.0	0.013737111206674998	11969.0	0.554
ENSG00000006459	0.04460209608750073	0.0044602096087500735	6189.0	0.194
ENSG00000006468	0.0036429693878442613	0.014350010074548936	12196.0	0.684
ENSG00000006530	0.0	0.010400291558291853	10444.0	0.151
ENSG00000006534	0.04381128673791538	0.01876851864765129	13479.0	0.142
ENSG00000006576	0.0	0.0011970485153751426	2411.0	0.421
ENSG00000006606	0.0	0.0024814373623724332	4109.0	0.101
ENSG00000006607	0.051194262450023266	0.009405195067204806	9909.0	0.008
ENSG00000006611	0.017424816918029364	0.011924532016974408	11217.0	0.944
ENSG00000006625	0.0	0.004179465375182128	5917.0	0.602
ENSG00000006634	2.1225760961619354e-05	0.010881968700247989	10699.0	0.114
ENSG00000006638	0.06396248799532138	0.033845094767845085	15548.0	0.146
ENSG00000006652	0.0017167781009601929	0.00683711941902053	8260.0	0.921
ENSG00000006659	0.0	0.007910808694460236	8957.0	0.754
ENSG00000006695	0.038052944668552566	0.0038052944668552566	5548.0	0.737
ENSG00000006704	0.04972090134777765	0.01552664625037287	12598.0	0.011
ENSG00000006712	0.0	0.021050429007428557	13969.0	0.352
ENSG00000006715	0.002538996669789479	0.014360317499821886	12202.0	0.661
ENSG00000006740	0.0	0.002123681478914642	3694.0	0.294
ENSG00000006744	0.008623151582266873	0.00926064683404218	9835.0	0.961
ENSG00000006747	0.0	0.006126599177337651	7661.0	0.96
ENSG00000006757	0.0	0.0005911115487628682	1291.0	0.911
ENSG00000006788	0.0	0.01429725544938358	12187.0	0.769
ENSG00000006831	0.05989125440896959	0.010910786623094536	10716.0	0.023
ENSG00000006837	0.0	0.009637572482643277	10041.0	0.951
ENSG00000007001	0.0	0.0010510975580414646	2047.0	0.339
ENSG00000007038	0.0	0.003232185749697764	4966.0	0.677
ENSG00000007047	0.05054298889257157	0.03235683201589059	15435.0	0.105
ENSG00000007062	0.013704266422660077	0.003891807958744624	5627.0	0.956
ENSG00000007080	0.0	0.007141871886051311	8468.0	0.739
ENSG00000007129	0.0	0.02903384845763536	15118.0	0.996
ENSG00000007168	0.013355154652575469	0.021727339331156094	14090.0	0.981
ENSG00000007171	0.08418298665444272	0.08679255965299608	16914.0	0.337
ENSG00000007174	0.0	0.0005992111250092694	1319.0	0.37
ENSG00000007202	0.0	0.0014980558516459565	2787.0	0.676
ENSG00000007216	0.009218818021291549	0.0009218818021291549	1742.0	0.278
ENSG00000007237	0.0074772732319676495	0.015304942816612852	12530.0	0.58
ENSG00000007255	0.006753226449768339	0.009198903618467914	9791.0	0.927
ENSG00000007264	0.027609979622189775	0.01419688651395258	12144.0	0.001
ENSG00000007306	0.0	0.00287001276789874	4571.0	0.026
ENSG00000007312	0.073752287469495	0.01913485308376195	13573.0	0.162
ENSG00000007314	0.039789409868635314	0.010175816609120921	10339.0	0.911
ENSG00000007341	0.0	0.0006554918504105026	1436.5	0.882
ENSG00000007350	0.04759265952954099	0.0047592659529541	6456.0	0.094
ENSG00000007372	0.021905395151737717	0.03503803992258715	15634.0	0.958
ENSG00000007376	0.0	0.0005358243579318789	898.0	0.965
ENSG00000007384	0.03435318928694001	0.005163834424835961	6823.0	0.128
ENSG00000007392	2.1418854930614967e-05	0.0470823005220941	16241.0	0.956
ENSG00000007402	0.012108237884712408	0.007394112265765623	8640.0	0.955
ENSG00000007516	0.0008251765212609508	0.001393446911634729	2640.0	0.885
ENSG00000007520	0.0	0.005073680199199249	6743.0	0.172
ENSG00000007541	0.0	0.0061667836586854945	7700.0	0.549
ENSG00000007545	0.001922727289388685	0.002348442418495071	3959.0	0.973
ENSG00000007866	0.0	0.011061195977790103	10792.0	0.956
ENSG00000007908	0.04773811020855566	0.015676301287531225	12649.0	0.093
ENSG00000007923	0.037237622233550205	0.022779702910873213	14300.0	0.408
ENSG00000007933	0.0521246996560571	0.005212469965605711	6868.0	0.219
ENSG00000007944	0.044150912542974	0.015781389884909788	12681.0	0.103
ENSG00000007952	0.028565236122268696	0.005033022729166245	6715.0	0.14
ENSG00000007968	0.0	0.013563424350228927	11899.0	0.245
ENSG00000008018	0.0	0.03812722593451556	15818.0	0.075
ENSG00000008056	0.012747064313904509	0.027539209879223033	14956.0	0.968
ENSG00000008083	0.029953816109313816	0.013060622166886509	11690.0	0.238
ENSG00000008086	0.010448901893957592	0.011130349350856819	10831.0	0.959
ENSG00000008118	0.008056361200663421	0.002950966590585993	4653.0	0.523
ENSG00000008128	0.04446266274501244	0.018467519808514667	13408.0	0.041
ENSG00000008130	0.0	0.006699808740115134	8137.0	0.321
ENSG00000008196	0.02726033435021179	0.01005514339241741	10277.0	0.962
ENSG00000008197	0.005918666026873296	0.0011736666462187327	2375.0	0.949
ENSG00000008226	2.1688549528196713e-05	2.1688549528196714e-06	133.0	0.533
ENSG00000008256	0.0	0.007995381407608035	9017.0	0.058
ENSG00000008277	0.0064420069191572366	0.0094743610162745	9954.0	0.896
ENSG00000008282	2.075918925877521e-05	0.0013730380466935603	2625.0	0.468
ENSG00000008283	0.04151120408591402	0.0059585823115729806	7528.0	0.577
ENSG00000008294	0.009147018343435339	0.014722692540205173	12321.0	0.239
ENSG00000008300	0.014167828222072599	0.013560620336311453	11897.0	0.801
ENSG00000008311	0.019703852027916857	0.004000852544439781	5720.0	0.963
ENSG00000008323	0.0	0.0004694000380019324	480.0	0.731
ENSG00000008324	0.0	0.003460595599149135	5193.0	0.851
ENSG00000008382	0.0	0.0009253187947449249	1756.0	0.901
ENSG00000008394	0.0	0.004783815617698826	6486.0	0.16
ENSG00000008405	2.0405007311440233e-05	0.020743993455937377	13911.0	0.662
ENSG00000008438	0.041692054237272236	0.006500849670734504	7960.0	0.158
ENSG00000008441	0.013655967196445226	0.00996682132891011	10219.0	0.974
ENSG00000008513	2.1418854930614967e-05	0.0010841409444854368	2164.0	0.007
ENSG00000008516	0.0	0.002094362800490791	3654.0	0.728
ENSG00000008517	0.0	0.00952027883449353	9976.0	0.135
ENSG00000008710	0.08267109199989403	0.026483184497866588	14830.0	0.169
ENSG00000008735	0.0033205998860386934	0.057339452528530746	16526.0	0.98
ENSG00000008838	0.016316006830591097	0.03071680993787794	15276.0	0.8
ENSG00000008853	0.0	0.009067375417288682	9723.0	0.077
ENSG00000008869	0.0	0.004612186949029361	6331.0	0.515
ENSG00000008952	0.0	0.011185905025302036	10870.0	0.899
ENSG00000008988	0.0017316397501713045	0.02898027248102414	15111.0	0.721
ENSG00000009307	0.0	0.018135894874950053	13320.0	0.289
ENSG00000009335	0.026856675105713195	0.015574867858720073	12619.0	0.409
ENSG00000009413	0.010234480827133123	0.007873503696565847	8940.0	0.159
ENSG00000009694	0.0	0.0011993028076970128	2417.0	0.023
ENSG00000009709	0.08205922949057509	0.014868959787813454	12379.0	0.077
ENSG00000009724	0.08020204596068103	0.012217881374509776	11344.0	0.113
ENSG00000009765	0.019809595792011532	0.003611102027937671	5341.0	0.741
ENSG00000009780	0.0	0.0005796948600011082	1120.0	0.588
ENSG00000009790	0.04527317266288049	0.02200242265601814	14152.0	0.085
ENSG00000009830	0.01897089409103778	0.009341061166317138	9881.0	0.993
ENSG00000009844	0.0	0.015954465055000845	12731.0	0.714
ENSG00000009950	0.11013546734791255	0.01381904300171104	12002.0	0.011
ENSG00000009954	0.021905534872379426	0.027597434099082874	14962.0	0.331
ENSG00000010017	0.010722217625030494	0.06280216892186738	16630.0	0.893
ENSG00000010030	0.0	0.0048887942167909985	6598.0	0.233
ENSG00000010072	0.12207892430751567	0.05675680851754969	16512.0	0.192
ENSG00000010165	0.0	0.008191252900671063	9164.0	0.642
ENSG00000010219	0.0	0.00882295980359491	9588.0	0.284
ENSG00000010244	0.019964788045986552	0.012097979996103403	11296.0	0.096
ENSG00000010256	0.0	0.018331757422506378	13372.0	0.654
ENSG00000010270	0.0	0.0016831160561975485	3116.0	0.4
ENSG00000010278	0.007369487453140218	0.03249427886234917	15447.0	0.271
ENSG00000010282	0.0	0.0005584282118266591	1016.0	0.962
ENSG00000010292	0.0	0.012437840747567236	11444.0	0.409
ENSG00000010295	0.0	0.005307158401778452	6964.0	0.078
ENSG00000010310	0.06751246821902401	0.008386020634139513	9292.0	0.024
ENSG00000010318	0.0	0.010028952521634134	10263.0	0.381
ENSG00000010319	2.1418854930614967e-05	2.1418854930614967e-06	105.5	0.108
ENSG00000010322	0.0	0.006624458215621433	8069.0	0.328
ENSG00000010327	2.1418854930614967e-05	0.0038542196845448083	5596.0	0.127
ENSG00000010361	0.05438187861559959	0.007738583657773482	8862.0	0.861
ENSG00000010379	0.008775213596663783	0.0014420680148084612	2704.0	0.124
ENSG00000010404	0.03972493121722277	0.04269064732013711	16076.0	0.88
ENSG00000010438	0.0	0.008447359217881407	9331.0	0.112
ENSG00000010539	0.0	0.0028479938540609674	4544.0	0.027
ENSG00000010610	0.07956916418928653	0.06696634712060977	16704.0	0.101
ENSG00000010626	0.0	0.0008806592594568367	1705.0	0.075
ENSG00000010671	0.12247790797047334	0.07895142278200958	16849.0	0.08
ENSG00000010704	0.12018568465778617	0.018071271856437993	13300.0	0.012
ENSG00000010803	0.042427781655973135	0.017059611176045146	13015.0	0.167
ENSG00000010810	0.022536333794584248	0.2383641027602493	17244.0	0.63
ENSG00000010818	0.046541715076833905	0.009291423755947825	9859.0	0.056
ENSG00000011007	0.034251496148046456	0.020380828367028304	13825.0	0.339
ENSG00000011009	0.0	0.004849846329299398	6555.0	0.913
ENSG00000011021	0.008324380570625206	0.0024311627602938792	4051.0	0.799
ENSG00000011028	0.003381886133557261	0.010417025508355906	10457.0	0.075
ENSG00000011052	0.0	0.005963435583684356	7537.0	0.457
ENSG00000011105	0.0	0.0012296252542646666	2444.0	0.52
ENSG00000011114	0.0	0.0004827523352957517	552.5	0.491
ENSG00000011132	0.0423671243671707	0.01076811686022694	10649.0	0.061
ENSG00000011143	0.03379515874652169	0.03632604861389845	15723.0	0.947
ENSG00000011198	0.13176663621436016	0.0260410288519465	14786.0	0.037
ENSG00000011201	0.02661949010351679	0.005476856475674863	7111.0	0.896
ENSG00000011243	0.0	0.01707277973779439	13019.0	0.422
ENSG00000011258	0.04118302594534294	0.010367918259284733	10428.0	0.1
ENSG00000011260	0.0	0.008120319456455782	9119.0	0.416
ENSG00000011275	0.057226393122921146	0.017993175920163355	13278.0	0.352
ENSG00000011295	0.002830211333066475	0.015393148094048459	12559.0	0.978
ENSG00000011304	0.0021830139281102615	0.04324157468368536	16095.0	0.688
ENSG00000011332	0.0	0.005578611298607858	7204.0	0.416
ENSG00000011347	0.010452768935888692	0.006063139608971877	7607.0	0.392
ENSG00000011376	0.009551446236642743	0.0036184351466975084	5351.0	0.395
ENSG00000011405	0.03291768759022684	0.02781020894762596	14986.0	0.163
ENSG00000011422	0.08910934207326	0.08885431805728998	16930.0	0.053
ENSG00000011426	0.007386652503703321	0.0724419632420756	16775.0	0.764
ENSG00000011451	0.0	0.027671094990207427	14968.0	0.043
ENSG00000011454	0.030863658977199022	0.021055511042225975	13970.0	0.228
ENSG00000011465	0.023278239272624124	0.03621329347796559	15718.0	0.82
ENSG00000011478	0.0	0.00989317506449927	10177.0	0.179
ENSG00000011485	0.02909778889137144	0.030780121441878684	15287.0	0.088
ENSG00000011523	0.0	0.0035607087742710246	5294.0	0.883
ENSG00000011566	0.029305920295393226	0.009619397131494916	10034.0	0.115
ENSG00000011590	0.020906137793108452	0.01309264074981152	11698.0	0.175
ENSG00000011600	0.07265555203393878	0.03545583105455155	15664.0	0.161
ENSG00000011638	0.0	0.003370604396614413	5102.0	0.829
ENSG00000011677	0.0009336923971620321	0.0023665950470754676	3980.0	0.933
ENSG00000012048	0.151596326541946	0.30164110693176477	17260.0	0.099
ENSG00000012061	0.08651247418334612	0.022070011845925833	14164.0	0.368
ENSG00000012124	0.04399702944493026	0.0204437724988784	13850.0	0.095
ENSG00000012171	0.00033888021986524397	0.004426972271748667	6156.0	0.969
ENSG00000012174	0.014722659781376103	0.003853748753403498	5595.0	0.942
ENSG00000012211	0.0	0.012531406600888863	11482.0	0.014
ENSG00000012223	0.06317364064192321	0.02701077579355766	14898.0	0.014
ENSG00000012232	2.0852272464635997e-05	0.009783105345669918	10121.0	0.914
ENSG00000012504	0.12935907213500092	0.02648573229219115	14831.0	0.003
ENSG00000012660	0.11079461215496005	0.014886584837970345	12389.0	0.118
ENSG00000012779	0.10903808223273297	0.026139713929365538	14796.0	0.09
ENSG00000012817	0.0	0.000915474694554554	1731.0	0.568
ENSG00000012822	0.0	0.01575482347611768	12674.0	0.894
ENSG00000012963	0.0	0.005610705138892174	7237.0	0.694
ENSG00000012983	0.027100561744200377	0.012154146685815945	11322.0	0.096
ENSG00000013016	2.1418854930614967e-05	0.002070972478576879	3621.0	0.958
ENSG00000013275	0.0	0.03822400895753591	15826.0	0.291
ENSG00000013288	0.04339488978957432	0.006614325743884401	8056.0	0.097
ENSG00000013293	0.006300400374798338	0.0011666887062418369	2356.0	0.968
ENSG00000013297	0.008739205962934692	0.002318100890843853	3933.0	0.843
ENSG00000013306	0.0	0.0015147359605378933	2828.0	0.722
ENSG00000013364	2.1418854930614967e-05	0.03954581372294192	15905.0	0.716
ENSG00000013374	0.0	0.011305382289144421	10921.0	0.946
ENSG00000013375	0.06815385947492028	0.010566619714651032	10536.0	0.685
ENSG00000013392	0.0	0.0010688732368143116	2116.0	0.217
ENSG00000013441	0.038266669091192466	0.019100240073588525	13564.0	0.656
ENSG00000013503	0.013844554906289712	0.011697066516680597	11103.0	0.912
ENSG00000013523	0.046483875901529643	0.006626560027793802	8070.0	0.075
ENSG00000013561	0.0	0.017249846751683076	13067.0	0.055
ENSG00000013563	0.0010144054645153432	0.0022017289273576616	3801.0	0.987
ENSG00000013573	0.011626464488336406	0.00782698294615536	8914.0	0.993
ENSG00000013588	0.06274787942576442	0.011909632988232083	11210.0	0.022
ENSG00000013619	0.014324110245685959	0.001432411024568596	2688.0	0.266
ENSG00000013725	0.0	0.005533054670556324	7156.0	0.642
ENSG00000013810	0.02802278831542367	0.03029539893485048	15231.0	0.723
ENSG00000014123	0.026214630483727394	0.015975336934455603	12737.0	0.179
ENSG00000014138	2.1225760961619354e-05	0.022118276286846476	14171.0	0.316
ENSG00000014164	0.0	0.05095997402021422	16367.0	0.9
ENSG00000014216	0.027777294163300416	0.049006230318926224	16301.0	0.244
ENSG00000014257	0.09049569186732548	0.01289054000571983	11628.0	0.03
ENSG00000014641	0.00384684513120405	0.013414279111140555	11841.0	0.025
ENSG00000014824	0.0	0.005045104291342749	6722.0	0.211
ENSG00000014914	0.0	0.0006154449088920897	1353.5	0.153
ENSG00000014919	0.04057367252212977	0.010862596649291303	10693.0	0.826
ENSG00000015133	0.004228627613362555	0.006281226579200828	7788.0	0.983
ENSG00000015153	0.0	0.017533611901642734	13143.0	0.712
ENSG00000015171	0.0016266560477676236	0.00016266560477676238	206.0	0.978
ENSG00000015285	0.08604601767827127	0.05371804385981396	16445.0	0.15
ENSG00000015413	2.1418854930614967e-05	0.0011550263626432552	2329.0	0.891
ENSG00000015475	0.01977486586942694	0.03489956228580349	15625.0	0.102
ENSG00000015479	0.037682878302459095	0.08824323925470796	16926.0	0.835
ENSG00000015520	0.05655653606134784	0.006742772059937745	8175.0	0.019
ENSG00000015532	0.10260977066791062	0.014618445101777636	12287.0	0.27
ENSG00000015568	0.0	0.005534200323056713	7159.0	0.053
ENSG00000015592	0.0	0.001702850922397818	3138.0	0.263
ENSG00000015676	0.0	0.05971496408459685	16575.0	0.95
ENSG00000016082	0.01034824689676456	0.017518049115696526	13138.0	0.783
ENSG00000016391	0.008987099363230246	0.0025924467199468265	4238.0	0.458
ENSG00000016402	0.030021396013989874	0.011081385249794271	10803.0	0.149
ENSG00000016490	0.05119910787437845	0.009053491083825714	9717.0	0.05
ENSG00000016864	2.1418854930614967e-05	0.0004999202176934331	665.0	0.426
ENSG00000017260	0.10717583719208382	0.01730908195498345	13085.0	0.145
ENSG00000017373	0.0	0.0051065258538266056	6770.0	0.979
ENSG00000017427	0.036520131163645546	0.022260739351105105	14203.0	0.608
ENSG00000017483	0.0	0.0016632002453453236	3089.0	0.441
ENSG00000017621	0.0	0.011494045796667794	11012.0	0.893
ENSG00000017797	0.0032566791685523545	0.02531592901428042	14673.0	0.16
ENSG00000018189	2.1225760961619354e-05	0.0031035947698077877	4819.0	0.82
ENSG00000018236	0.018597895236960323	0.01866297387606416	13459.0	0.98
ENSG00000018280	0.017574956095097096	0.0017574956095097096	3223.0	0.107
ENSG00000018408	0.019323346418540555	0.023955752868932683	14473.0	0.359
ENSG00000018510	0.05950129627893226	0.013832909142949847	12009.0	0.579
ENSG00000018610	0.0009895396468039635	0.004921580470005535	6624.0	0.992
ENSG00000018625	0.013639225432736872	0.00697652519793316	8356.0	0.962
ENSG00000018699	0.0	0.0068455646792856	8263.0	0.614
ENSG00000018869	0.0	0.0006264343241577478	1372.0	0.98
ENSG00000019102	0.0	0.015811601904223635	12686.0	0.921
ENSG00000019144	0.0	0.0020832682869859173	3640.0	0.747
ENSG00000019169	0.04205115405589442	0.014600048598181158	12285.0	0.108
ENSG00000019186	0.07726772495627263	0.008366550400512271	9278.0	0.285
ENSG00000019505	0.0	0.0006034351351601536	1326.0	0.943
ENSG00000019549	0.037055281298308894	0.013736893900603585	11968.0	0.885
ENSG00000019582	0.03638318091406711	0.01728286298056313	13074.0	0.157
ENSG00000019991	0.06741009429166872	0.02523525222319197	14654.0	0.168
ENSG00000019995	2.1178129228083163e-05	0.015325982957668991	12534.0	0.715
ENSG00000020129	0.009691004497988823	0.0109678306266502	10742.0	0.907
ENSG00000020181	0.004124203449795904	0.0015691022505064792	2929.0	0.998
ENSG00000020256	0.0	0.012780314891884059	11578.0	0.495
ENSG00000020426	1.9769180719479495e-05	0.02830906069783236	15035.0	0.869
ENSG00000020577	0.03247522411549804	0.005792054050805058	7388.0	0.388
ENSG00000020633	0.034618598514000856	0.019405872074726195	13623.0	0.163
ENSG00000020922	0.037383653221765775	0.04253287984345589	16070.0	0.499
ENSG00000021300	2.1418854930614967e-05	0.005817697017537226	7409.0	0.874
ENSG00000021355	0.04703834644247061	0.010813552460827394	10670.0	0.113
ENSG00000021488	0.07976997948358577	0.010103703615617294	10303.0	0.194
